service_id,date,exception_type
22,20110407,1
22,20110411,1
22,20110412,1
22,20110413,1
22,20110414,1
22,20110418,1
22,20110419,1
22,20110420,1
22,20110421,1
22,20110425,1
22,20110426,1
22,20110427,1
22,20110428,1
22,20110502,1
22,20110503,1
22,20110504,1
22,20110505,1
22,20110509,1
22,20110510,1
22,20110511,1
22,20110512,1
22,20110516,1
22,20110517,1
22,20110518,1
22,20110519,1
23,20101213,1
23,20101214,1
23,20101215,1
23,20101216,1
23,20101217,1
23,20101220,1
23,20101221,1
23,20101222,1
23,20101223,1
23,20110103,1
23,20110104,1
23,20110105,1
23,20110106,1
23,20110107,1
23,20110110,1
23,20110111,1
23,20110112,1
23,20110113,1
23,20110114,1
23,20110118,1
23,20110119,1
23,20110120,1
23,20110121,1
23,20110124,1
23,20110125,1
23,20110126,1
23,20110127,1
23,20110128,1
23,20110131,1
23,20110201,1
23,20110202,1
23,20110203,1
23,20110204,1
23,20110207,1
23,20110208,1
23,20110209,1
23,20110210,1
23,20110211,1
23,20110214,1
23,20110215,1
23,20110216,1
23,20110217,1
23,20110218,1
23,20110222,1
23,20110223,1
23,20110224,1
23,20110225,1
23,20110228,1
23,20110301,1
23,20110302,1
23,20110303,1
23,20110304,1
23,20110307,1
23,20110308,1
23,20110309,1
23,20110310,1
23,20110311,1
23,20110314,1
23,20110315,1
23,20110316,1
23,20110317,1
23,20110318,1
23,20110321,1
23,20110322,1
23,20110323,1
23,20110324,1
23,20110325,1
23,20110328,1
23,20110329,1
23,20110330,1
23,20110331,1
23,20110401,1
23,20110404,1
23,20110405,1
23,20110406,1
23,20110407,1
23,20110408,1
23,20110411,1
23,20110412,1
23,20110413,1
23,20110414,1
23,20110415,1
23,20110418,1
23,20110419,1
23,20110420,1
23,20110421,1
23,20110422,1
23,20110425,1
23,20110426,1
23,20110427,1
23,20110428,1
23,20110429,1
23,20110502,1
23,20110503,1
23,20110504,1
23,20110505,1
23,20110506,1
23,20110509,1
23,20110510,1
23,20110511,1
23,20110512,1
23,20110513,1
23,20110516,1
23,20110517,1
23,20110518,1
23,20110519,1
23,20110520,1
24,20101218,1
24,20101219,1
24,20101224,1
24,20101225,1
24,20101226,1
24,20101231,1
24,20110101,1
24,20110102,1
24,20110108,1
24,20110109,1
24,20110115,1
24,20110116,1
24,20110117,1
24,20110122,1
24,20110123,1
24,20110129,1
24,20110130,1
24,20110205,1
24,20110206,1
24,20110212,1
24,20110213,1
